id,x_abs,y_abs,x_rel,y_rel,width,height,label,filename
9,360,1578,0.21428571428571427,0.4998416217928413,271,63,Text,www.myfriendshouse.co.uk
10,359,1708,0.21369047619047615,0.541019955654102,298,95,Text,www.myfriendshouse.co.uk
11,1033,1815,0.6148809523809524,0.5749128919860628,144,24,Input field,www.myfriendshouse.co.uk
12,1033,1897,0.6148809523809524,0.6008869179600886,169,29,Input field,www.myfriendshouse.co.uk
13,1029,1803,0.6125,0.571111815014254,298,10,Line,www.myfriendshouse.co.uk
14,1028,1889,0.6119047619047621,0.5983528666455495,298,10,Line,www.myfriendshouse.co.uk
15,362,828,0.2154761904761905,0.2622743110547989,621,618,Image,www.myfriendshouse.co.uk
16,360,206,0.21428571428571427,0.06525182134938233,794,60,Navigation Menu,www.myfriendshouse.co.uk
0,372,429,0.22142857142857145,0.04659498207885305,492,57,Text,www.nannygoatsinpanties.com
1,609,109,0.3625,0.011838818290431194,685,39,Navigation Menu,www.nannygoatsinpanties.com
2,504,8,0.3,0.0008689040947105464,613,72,Text,www.nannygoatsinpanties.com
3,939,413,0.5589285714285714,0.04485717388943195,358,159,Form,www.nannygoatsinpanties.com
4,1082,509,0.6440476190476191,0.055284023025958515,71,36,Button,www.nannygoatsinpanties.com
5,1057,464,0.6291666666666667,0.05039643749321169,218,31,Input field,www.nannygoatsinpanties.com
6,964,469,0.5738095238095238,0.05093950255240578,94,24,Text,www.nannygoatsinpanties.com
7,945,419,0.5625,0.04550885196046486,346,27,Text,www.nannygoatsinpanties.com
8,946,600,0.5630952380952381,0.06516780710329098,36,34,Icon,www.nannygoatsinpanties.com
9,1029,598,0.6125,0.06495058107961334,35,37,Icon,www.nannygoatsinpanties.com
10,1154,599,0.6869047619047619,0.06505919409145215,40,34,Icon,www.nannygoatsinpanties.com
11,1028,660,0.6119047619047621,0.07168458781362007,180,36,Button,www.nannygoatsinpanties.com
12,944,745,0.5619047619047619,0.08091669381991963,338,27,Input field,www.nannygoatsinpanties.com
13,543,524,0.3232142857142857,0.056913218203540776,377,164,Text,www.nannygoatsinpanties.com
14,371,684,0.22083333333333333,0.07429130009775171,548,519,Text,www.nannygoatsinpanties.com
15,374,521,0.2226190476190476,0.056587379168024324,163,160,Image,www.nannygoatsinpanties.com
16,484,1215,0.2880952380952381,0.13196480938416422,330,248,Image,www.nannygoatsinpanties.com
17,573,1466,0.3410714285714286,0.1592266753557076,153,19,Text,www.nannygoatsinpanties.com
0,1072,107,0.6380952380952379,0.020902520023442082,317,55,Input field,www.paws-and-effect.com
1,374,216,0.2226190476190476,0.042195741355733535,923,64,Navigation Menu,www.paws-and-effect.com
2,324,385,0.19285714285714287,0.07521000195350655,646,437,Image,www.paws-and-effect.com
3,261,340,0.15535714285714286,0.06641922250439539,710,9,Line,www.paws-and-effect.com
4,260,288,0.15476190476190474,0.05626098847431139,503,50,Text,www.paws-and-effect.com
5,1108,568,0.6595238095238095,0.11095917171322524,36,39,Icon,www.paws-and-effect.com
6,1240,569,0.7380952380952381,0.11115452236764993,36,37,Icon,www.paws-and-effect.com
7,1373,569,0.8172619047619047,0.11115452236764993,35,37,Icon,www.paws-and-effect.com
8,1328,569,0.7904761904761904,0.11115452236764993,36,38,Icon,www.paws-and-effect.com
9,262,843,0.15595238095238095,0.16468060168001564,707,108,Text,www.paws-and-effect.com
10,1117,1107,0.6648809523809524,0.2162531744481344,276,115,Form,www.paws-and-effect.com
11,1119,1128,0.6660714285714285,0.2203555381910529,259,26,Input field,www.paws-and-effect.com
12,1120,1164,0.6666666666666666,0.2273881617503419,123,49,Button,www.paws-and-effect.com
13,1096,1921,0.6523809523809524,0.375268607149834,323,661,List,www.paws-and-effect.com
14,489,73,0.2910714285714286,0.01426059777300254,384,108,Text,www.paws-and-effect.com
0,44,8,0.02619047619047619,0.0021321961620469087,632,46,Navigation Menu,www.realclimate.org
1,46,52,0.02738095238095238,0.013859275053304905,662,224,Image,www.realclimate.org
2,740,29,0.4404761904761905,0.007729211087420042,93,30,Input field,www.realclimate.org
3,838,29,0.4988095238095238,0.007729211087420042,59,34,Button,www.realclimate.org
4,54,321,0.03214285714285714,0.0855543710021322,252,22,Text,www.realclimate.org
5,55,342,0.03273809523809524,0.09115138592750532,542,16,Text,www.realclimate.org
6,52,369,0.030952380952380957,0.09834754797441364,632,127,Text,www.realclimate.org
7,57,535,0.033928571428571426,0.142590618336887,22,22,Icon,www.realclimate.org
8,727,1034,0.4327380952380953,0.2755863539445629,189,505,List,www.realclimate.org
9,193,85,0.11488095238095238,0.0226545842217484,235,38,Text,www.realclimate.org
10,194,121,0.11547619047619047,0.03224946695095949,352,23,Text,www.realclimate.org
0,285,141,0.16964285714285715,0.01728364795292964,1111,63,Navigation Menu,www.reclaimingprovincial.com
1,498,44,0.29642857142857143,0.005393478793822015,699,68,Text,www.reclaimingprovincial.com
2,397,233,0.2363095238095238,0.02856092179455749,39,41,Icon,www.reclaimingprovincial.com
3,443,232,0.2636904761904762,0.028438342731061536,38,41,Icon,www.reclaimingprovincial.com
4,533,232,0.31726190476190474,0.028438342731061536,40,42,Icon,www.reclaimingprovincial.com
5,578,234,0.34404761904761905,0.028683500858053445,40,40,Icon,www.reclaimingprovincial.com
6,377,320,0.2244047619047619,0.03922530031870557,305,40,Input field,www.reclaimingprovincial.com
7,654,329,0.3892857142857143,0.040328511890169165,23,20,Icon,www.reclaimingprovincial.com
8,677,250,0.4029761904761905,0.030644765873988726,652,72,Text,www.reclaimingprovincial.com
9,676,339,0.4023809523809524,0.04155430252512871,306,17,Text,www.reclaimingprovincial.com
10,677,365,0.4029761904761905,0.04474135817602354,686,516,Image,www.reclaimingprovincial.com
11,679,915,0.4041666666666667,0.11215984309879873,440,124,List,www.reclaimingprovincial.com
12,680,1068,0.4047619047619048,0.1309144398136798,688,215,Text,www.reclaimingprovincial.com
13,679,1363,0.4041666666666667,0.16707526354498653,118,28,Button,www.reclaimingprovincial.com
14,679,1417,0.4041666666666667,0.17369453297376808,52,25,Button,www.reclaimingprovincial.com
15,398,1209,0.2369047619047619,0.14819808776660948,274,229,Icon,www.reclaimingprovincial.com
16,377,1533,0.2244047619047619,0.18791370433929885,305,148,Form,www.reclaimingprovincial.com
17,481,1547,0.2863095238095238,0.1896298112282422,96,22,Text,www.reclaimingprovincial.com
18,376,1602,0.22380952380952385,0.19637165972051973,294,33,Input field,www.reclaimingprovincial.com
19,375,1581,0.22321428571428573,0.1937974993871047,134,18,Text,www.reclaimingprovincial.com
20,377,1636,0.2244047619047619,0.2005393478793822,305,34,Button,www.reclaimingprovincial.com
0,358,16,0.2130952380952381,0.0012160826936231663,574,37,Navigation Menu,www.romeothecat.com
1,369,219,0.21964285714285714,0.01664513186896709,162,30,Text,www.romeothecat.com
2,370,248,0.22023809523809526,0.018849281751159082,78,14,Text,www.romeothecat.com
3,359,191,0.21369047619047615,0.014516987155126547,958,11,Line,www.romeothecat.com
4,1005,214,0.5982142857142857,0.01626510602720985,271,157,Form,www.romeothecat.com
5,1012,311,0.6023809523809524,0.02363760735730029,108,37,Button,www.romeothecat.com
6,1012,264,0.6023809523809524,0.020065364444782244,188,46,Input field,www.romeothecat.com
7,1011,222,0.6017857142857143,0.01687314737402143,259,41,Text,www.romeothecat.com
8,1001,493,0.5958333333333333,0.03747054799726381,306,37,Input field,www.romeothecat.com
9,1003,425,0.5970238095238095,0.032302196549365364,40,38,Icon,www.romeothecat.com
10,1087,426,0.6470238095238096,0.032378201717716805,39,37,Icon,www.romeothecat.com
11,999,850,0.5946428571428571,0.06460439309873071,230,415,List,www.romeothecat.com
12,1005,1330,0.5982142857142857,0.10108687390742573,156,25,Input field,www.romeothecat.com
13,372,285,0.22142857142857145,0.02166147298016265,257,365,Text,www.romeothecat.com
14,660,290,0.3928571428571429,0.02204149882191989,308,310,Image,www.romeothecat.com
15,749,601,0.44583333333333336,0.04567910617922018,129,15,Text,www.romeothecat.com
16,370,667,0.22023809523809526,0.05069544729041575,612,168,Text,www.romeothecat.com
0,639,188,0.3803571428571429,0.008663993732430066,410,54,Text,www.savvyhomeblog.com
1,746,250,0.44404761904761897,0.011521268261210194,194,17,Text,www.savvyhomeblog.com
2,287,6,0.17083333333333334,0.00027651043826904464,692,40,Navigation Menu,www.savvyhomeblog.com
3,1006,2,0.5988095238095238,9.217014608968155e-05,140,42,Input field,www.savvyhomeblog.com
4,1190,6,0.7083333333333334,0.00027651043826904464,27,28,Icon,www.savvyhomeblog.com
5,1297,9,0.7720238095238096,0.00041476565740356696,23,26,Icon,www.savvyhomeblog.com
6,1331,10,0.7922619047619047,0.0004608507304484077,25,22,Icon,www.savvyhomeblog.com
7,1260,9,0.75,0.00041476565740356696,30,27,Icon,www.savvyhomeblog.com
8,1023,69,0.6089285714285714,0.0031798700400940136,142,53,Button,www.savvyhomeblog.com
9,2,350,0.0011904761904761904,0.016129775565694268,1349,498,Image,www.savvyhomeblog.com
10,606,716,0.3607142857142857,0.032996912300106006,462,99,Text,www.savvyhomeblog.com
11,704,919,0.4190476190476191,0.04235218212820868,274,20,Text,www.savvyhomeblog.com
12,790,1233,0.4702380952380952,0.05682289506428868,333,43,Input field,www.savvyhomeblog.com
13,404,1216,0.2404761904761905,0.05603944882252639,866,84,Form,www.savvyhomeblog.com
14,462,1246,0.275,0.05742200101387161,309,20,Text,www.savvyhomeblog.com
15,1140,1241,0.6785714285714286,0.0571915756486474,82,32,Button,www.savvyhomeblog.com
16,403,984,0.2398809523809524,0.045347711876123326,113,132,Image,www.savvyhomeblog.com
17,702,978,0.4178571428571429,0.04507120143785428,119,143,Image,www.savvyhomeblog.com
18,1004,977,0.5976190476190476,0.04502511636480944,124,143,Image,www.savvyhomeblog.com
19,307,1465,0.18273809523809526,0.06751463201069173,650,64,Text,www.savvyhomeblog.com
20,574,1392,0.3416666666666667,0.06415042167841836,122,20,Text,www.savvyhomeblog.com
21,575,1419,0.3422619047619048,0.06539471865062907,121,13,Line,www.savvyhomeblog.com
22,307,1548,0.18273809523809526,0.07133969307341352,660,876,Image,www.savvyhomeblog.com
23,306,2433,0.18214285714285716,0.1121249827180976,661,211,Text,www.savvyhomeblog.com
0,1135,395,0.6755952380952381,0.009718770760032478,169,38,Input field,www.sfgirlbybay.com
1,954,752,0.5678571428571428,0.018502571168466896,160,247,Navigation Menu,www.sfgirlbybay.com
2,355,1190,0.2113095238095238,0.029279334694781386,531,115,Text,www.sfgirlbybay.com
3,949,1075,0.5648809523809524,0.026449819157050414,168,23,Line,www.sfgirlbybay.com
4,955,1503,0.5684523809523809,0.036980537853997,166,28,Line,www.sfgirlbybay.com
5,954,1751,0.5678571428571428,0.04308244962232119,160,38,Input field,www.sfgirlbybay.com
6,1004,1848,0.5976190476190476,0.04546908446718992,62,61,Icon,www.sfgirlbybay.com
7,1137,3267,0.6767857142857143,0.08038284575449647,167,606,Image,www.sfgirlbybay.com
8,1141,3799,0.6791666666666667,0.09347243067686932,155,36,Text,www.sfgirlbybay.com
9,1143,3298,0.6803571428571429,0.081145584725537,157,42,Text,www.sfgirlbybay.com
10,356,375,0.2119047619047619,0.009226681101296656,538,802,Image,www.sfgirlbybay.com
11,359,1318,0.21369047619047615,0.03242870851069065,537,363,Image,www.sfgirlbybay.com
0,744,42,0.4428571428571429,0.0046713380046713385,532,47,Navigation Menu,www.shutupandsitdown.com
1,1284,44,0.7642857142857142,0.004893782671560449,45,41,Icon,www.shutupandsitdown.com
2,333,32,0.1982142857142857,0.003559114670225781,318,53,Text,www.shutupandsitdown.com
3,335,86,0.19940476190476192,0.009565120676231787,1011,12,Line,www.shutupandsitdown.com
4,338,207,0.2011904761904762,0.023023023023023025,656,388,Image,www.shutupandsitdown.com
5,334,605,0.1988095238095238,0.06728951173395617,660,129,Text,www.shutupandsitdown.com
6,1056,768,0.6285714285714286,0.08541875208541876,299,303,List,www.shutupandsitdown.com
7,1057,775,0.6291666666666667,0.08619730841953065,83,53,Image,www.shutupandsitdown.com
8,1058,831,0.6297619047619047,0.09242575909242576,81,56,Image,www.shutupandsitdown.com
9,1056,890,0.6285714285714286,0.09898787676565454,84,55,Image,www.shutupandsitdown.com
10,1056,949,0.6285714285714286,0.10554999443888333,84,59,Image,www.shutupandsitdown.com
11,1056,1011,0.6285714285714286,0.11244577911244577,85,56,Image,www.shutupandsitdown.com
12,1141,772,0.6791666666666667,0.08586364141919697,162,18,Text,www.shutupandsitdown.com
13,1139,833,0.6779761904761905,0.09264820375931487,199,39,Text,www.shutupandsitdown.com
14,1139,889,0.6779761904761905,0.09887665443220997,171,21,Text,www.shutupandsitdown.com
15,1139,953,0.6779761904761905,0.10599488377266154,214,42,Text,www.shutupandsitdown.com
16,1141,1014,0.6791666666666667,0.11277944611277944,126,18,Text,www.shutupandsitdown.com
17,335,818,0.19940476190476192,0.09097986875764652,663,14,Line,www.shutupandsitdown.com
18,337,917,0.2005952380952381,0.10199087976865756,657,376,Video,www.shutupandsitdown.com
19,337,1305,0.2005952380952381,0.14514514514514515,650,213,Text,www.shutupandsitdown.com
20,1059,432,0.6303571428571428,0.04804804804804805,46,45,Icon,www.shutupandsitdown.com
21,1126,431,0.6702380952380952,0.04793682571460349,48,48,Icon,www.shutupandsitdown.com
22,1189,430,0.7077380952380953,0.04782560338115894,52,50,Icon,www.shutupandsitdown.com
23,1258,429,0.7488095238095238,0.04771438104771438,50,52,Icon,www.shutupandsitdown.com
0,806,15,0.4797619047619048,0.0033318525099955572,66,64,Icon,www.sidetracked.com
1,533,4,0.31726190476190474,0.0008884940026654821,628,85,Navigation Menu,www.sidetracked.com
2,567,656,0.3375,0.14571301643713905,540,44,Text,www.sidetracked.com
3,763,743,0.4541666666666666,0.16503776099511328,141,53,Button,www.sidetracked.com
4,302,999,0.17976190476190476,0.22190137716570413,1081,98,Text,www.sidetracked.com
5,686,1149,0.4083333333333333,0.2552199022656597,290,50,Text,www.sidetracked.com
6,825,1201,0.4910714285714286,0.2667703243003109,32,32,Icon,www.sidetracked.com
7,0,1266,0.0,0.2812083518436251,562,563,Image,www.sidetracked.com
8,722,3607,0.4297619047619048,0.8011994669035984,47,52,Icon,www.sidetracked.com
9,766,3607,0.455952380952381,0.8011994669035984,48,52,Icon,www.sidetracked.com
10,605,3688,0.3601190476190476,0.8191914704575745,405,54,Input field,www.sidetracked.com
11,1009,3691,0.6005952380952381,0.8198578409595735,83,49,Button,www.sidetracked.com
12,601,3686,0.35773809523809524,0.8187472234562416,494,60,Form,www.sidetracked.com
13,945,4098,0.5625,0.9102621057307864,161,50,Button,www.sidetracked.com
0,37,2,0.021828908554572268,0.00032030749519538755,493,57,Navigation Menu,www.snobessentials.com
1,717,240,0.4230088495575221,0.03843689942344651,266,61,Text,www.snobessentials.com
2,1419,304,0.8371681415929203,0.048686739269698916,128,37,Text,www.snobessentials.com
3,1320,356,0.7787610619469026,0.057014734144778985,24,28,Icon,www.snobessentials.com
4,1346,355,0.7941002949852507,0.0568545803971813,29,30,Icon,www.snobessentials.com
5,1376,357,0.8117994100294985,0.05717488789237667,30,29,Icon,www.snobessentials.com
6,1406,355,0.8294985250737463,0.0568545803971813,30,30,Icon,www.snobessentials.com
7,1279,979,0.7545722713864307,0.15679051889814222,261,48,Input field,www.snobessentials.com
8,9,1232,0.005309734513274336,0.19730941704035876,709,37,Text,www.snobessentials.com
9,9,1313,0.005309734513274336,0.21028187059577194,1212,52,Text,www.snobessentials.com
10,12,1455,0.007079646017699116,0.2330237027546445,304,188,Image,www.snobessentials.com
11,13,1640,0.00766961651917404,0.2626521460602178,302,155,Image,www.snobessentials.com
12,313,1606,0.18466076696165196,0.2572069186418962,304,188,Image,www.snobessentials.com
13,314,1457,0.18525073746312684,0.23334401024983986,301,151,Image,www.snobessentials.com
14,1465,3,0.8643067846607669,0.00048046124279308133,178,43,Input field,www.snobessentials.com
15,1649,11,0.9728613569321534,0.0017616912235746316,25,33,Icon,www.snobessentials.com
16,12,1808,0.007079646017699116,0.2895579756566304,343,77,Text,www.snobessentials.com
17,13,1902,0.00766961651917404,0.3046124279308136,1249,80,Text,www.snobessentials.com
0,1033,358,0.6148809523809524,0.029452900041135332,246,204,List,www.theboardgamefamily.com
1,394,176,0.2345238095238095,0.014479638009049774,895,47,Navigation Menu,www.theboardgamefamily.com
2,405,465,0.24107142857142855,0.03825586178527355,354,35,Text,www.theboardgamefamily.com
3,405,500,0.24107142857142855,0.04113533525298231,594,8,Line,www.theboardgamefamily.com
4,404,527,0.2404761904761905,0.04335664335664336,362,199,Text,www.theboardgamefamily.com
5,769,534,0.4577380952380952,0.04393253805018511,221,198,Image,www.theboardgamefamily.com
6,782,687,0.4654761904761905,0.0565199506375977,198,37,Text,www.theboardgamefamily.com
7,404,738,0.2404761904761905,0.060715754833401886,465,30,Text,www.theboardgamefamily.com
8,402,772,0.2392857142857143,0.06351295763060469,106,33,Text,www.theboardgamefamily.com
9,408,835,0.24285714285714285,0.06869600987248048,589,28,Line,www.theboardgamefamily.com
10,405,862,0.24107142857142855,0.07091731797614151,574,29,Text,www.theboardgamefamily.com
11,404,896,0.2404761904761905,0.0737145207733443,598,7,Line,www.theboardgamefamily.com
12,1031,979,0.6136904761904762,0.08054298642533937,245,281,List,www.theboardgamefamily.com
0,1,2,0.0005952380952380952,0.0003379520108144643,1681,604,Image,www.thebolditalic.com
1,335,251,0.19940476190476192,0.04241297735721528,324,97,Text,www.thebolditalic.com
2,299,619,0.17797619047619048,0.10459614734707673,741,59,Navigation Menu,www.thebolditalic.com
3,0,693,0.0,0.1171003717472119,1679,448,Image,www.thebolditalic.com
4,40,921,0.023809523809523808,0.15562690098006082,848,88,Text,www.thebolditalic.com
5,38,1011,0.02261904761904762,0.17083474146671174,909,63,Text,www.thebolditalic.com
6,34,1074,0.02023809523809524,0.18148022980736736,46,41,Image,www.thebolditalic.com
7,83,1078,0.0494047619047619,0.1821561338289963,76,32,Text,www.thebolditalic.com
8,1008,1139,0.6,0.19246367015883745,671,354,Image,www.thebolditalic.com
9,1043,1355,0.6208333333333333,0.2289624873267996,564,66,Text,www.thebolditalic.com
10,1090,1428,0.6488095238095238,0.24129773572152755,146,33,Text,www.thebolditalic.com
11,0,1493,0.0,0.2522811760729977,1680,450,Image,www.thebolditalic.com
12,34,1721,0.02023809523809524,0.2908077053058465,877,46,Text,www.thebolditalic.com
13,35,1766,0.02083333333333333,0.298411625549172,335,48,Text,www.thebolditalic.com
14,35,1810,0.02083333333333333,0.30584656978709024,920,63,Text,www.thebolditalic.com
15,82,1878,0.04880952380952381,0.31733693815478203,95,35,Text,www.thebolditalic.com
16,35,1874,0.02083333333333333,0.3166610341331531,48,40,Image,www.thebolditalic.com
0,269,178,0.1601190476190476,0.056027699087189166,733,53,Navigation Menu,www.thebookwheelblog.com
1,267,232,0.15892857142857142,0.07302486622599938,1146,10,Line,www.thebookwheelblog.com
2,267,165,0.15892857142857142,0.051935788479697834,1146,13,Line,www.thebookwheelblog.com
3,297,50,0.1767857142857143,0.015738117721120555,330,41,Text,www.thebookwheelblog.com
4,392,90,0.2333333333333333,0.028328611898017,150,32,Text,www.thebookwheelblog.com
5,266,337,0.15833333333333333,0.10607491344035254,208,307,Image,www.thebookwheelblog.com
6,491,337,0.2922619047619048,0.10607491344035254,488,61,Text,www.thebookwheelblog.com
7,491,407,0.2922619047619048,0.1281082782499213,534,263,Text,www.thebookwheelblog.com
8,1047,423,0.6232142857142857,0.13314447592067988,367,335,Form,www.thebookwheelblog.com
9,1048,549,0.6238095238095238,0.17280453257790368,366,51,Input field,www.thebookwheelblog.com
10,1047,487,0.6232142857142857,0.1532892666037142,366,62,Text,www.thebookwheelblog.com
11,1046,640,0.6226190476190476,0.20144790683034308,107,45,Input field,www.thebookwheelblog.com
12,1170,702,0.6964285714285714,0.22096317280453254,119,51,Button,www.thebookwheelblog.com
13,1048,337,0.6238095238095238,0.10607491344035254,41,41,Icon,www.thebookwheelblog.com
14,1089,336,0.6482142857142857,0.10576015108593012,41,42,Icon,www.thebookwheelblog.com
15,1130,337,0.6726190476190477,0.10607491344035254,41,42,Icon,www.thebookwheelblog.com
16,1170,338,0.6964285714285714,0.10638967579477494,42,41,Icon,www.thebookwheelblog.com
17,1210,338,0.7202380952380952,0.10638967579477494,45,41,Icon,www.thebookwheelblog.com
0,351,237,0.20892857142857146,0.006209390064975896,445,29,Text,www.whatscookinggoodlooking.com
1,355,285,0.2113095238095238,0.007466988052819115,705,821,Image,www.whatscookinggoodlooking.com
2,1120,1030,0.6666666666666666,0.026985956822469084,39,40,Icon,www.whatscookinggoodlooking.com
3,1210,1030,0.7202380952380952,0.026985956822469084,40,41,Icon,www.whatscookinggoodlooking.com
4,1087,1287,0.6470238095238096,0.03371934604904632,243,48,Input field,www.whatscookinggoodlooking.com
5,1086,1356,0.6464285714285715,0.03552714315657095,121,48,Button,www.whatscookinggoodlooking.com
6,1112,1460,0.6619047619047619,0.03825193879689792,201,281,Form,www.whatscookinggoodlooking.com
7,1119,1593,0.6660714285714285,0.041736533221546836,177,62,Input field,www.whatscookinggoodlooking.com
8,1119,1661,0.6660714285714285,0.043518130370991406,137,60,Button,www.whatscookinggoodlooking.com
9,352,1628,0.20952380952380956,0.0426535317543492,342,449,Image,www.whatscookinggoodlooking.com
10,720,1628,0.42857142857142855,0.0426535317543492,341,453,Image,www.whatscookinggoodlooking.com
11,1086,2203,0.6464285714285715,0.05771850765038776,243,55,Input field,www.whatscookinggoodlooking.com
12,353,1163,0.2101190476190476,0.030470551247118005,709,451,Text,www.whatscookinggoodlooking.com
13,1086,1154,0.6464285714285715,0.030234751624397406,243,15,Line,www.whatscookinggoodlooking.com
14,1080,231,0.6428571428571429,0.006052190316495494,151,94,Navigation Menu,www.whatscookinggoodlooking.com
15,1088,391,0.6476190476190476,0.010244183609306226,243,16,Line,www.whatscookinggoodlooking.com
16,350,174,0.20833333333333331,0.0045587927059316715,978,10,Line,www.whatscookinggoodlooking.com
